Month,Day,Hour,Minute,tidal_velocity,tidal_direction,wave_height,wave_period,wave_direction
11,4,21,15,0.1312646673709266,297.6915993059866,3.027066666666667,6.945033333333334,252.62
11,4,21,30,0.18183722941136118,294.594834963202,3.04745,6.9645,252.65
11,4,21,45,0.2296966159959698,292.7349571097463,3.067833333333333,6.983966666666667,252.68
11,4,22,0,0.2739029061547175,291.4224469833437,3.0882166666666664,7.003433333333334,252.71
11,4,22,15,0.31368903280159477,290.3975849189746,3.1086,7.0229,252.74
11,4,22,30,0.34834774421546066,289.53316950174735,3.1289833333333332,7.042366666666667,252.77
11,4,22,45,0.37728800683297625,288.7621540738357,3.1493666666666664,7.061833333333333,252.8
11,4,23,0,0.4000090595224063,288.0424040685613,3.16975,7.081300000000001,252.83
11,4,23,15,0.416116883819919,287.3473769185288,3.1901333333333333,7.100766666666667,252.86
11,4,23,30,0.425321007828205,286.64948093016733,3.2105166666666665,7.120233333333334,252.89000000000001
11,4,23,45,0.42745784645974155,285.9313921775461,3.2309,7.1397,252.92000000000002
11,5,0,0,0.42246531620950845,285.1670336848466,3.2512833333333333,7.159166666666667,252.95
11,5,0,15,0.4103976809145003,284.33507130379917,3.2716666666666665,7.178633333333334,252.98
11,5,0,30,0.39145258972192276,283.3974231113177,3.2920499999999997,7.1981,253.01
11,5,0,45,0.36591780525139794,282.30633389870934,3.3124333333333333,7.217566666666667,253.04
11,5,1,0,0.3342264202602781,280.9873654118388,3.3328166666666665,7.237033333333334,253.07
11,5,1,15,0.296928520859819,279.3188069895888,3.3531999999999997,7.256500000000001,253.1
11,5,1,30,0.2547203030777091,277.0766644564691,3.3735833333333334,7.275966666666667,253.13
11,5,1,45,0.20848455218552764,273.82579323349785,3.3939666666666666,7.295433333333333,253.16
11,5,2,0,0.15949117593146023,268.54872471030137,3.4143499999999998,7.314900000000001,253.19
11,5,2,15,0.11003652711713506,258.376803663247,3.434733333333333,7.334366666666667,253.22
11,5,2,30,0.06719228006251908,233.29582533637836,3.4551166666666666,7.353833333333334,253.25
11,5,2,45,0.05770821951854,178.55979405794412,3.4755,7.3733,253.28
11,5,3,0,0.09394911228957939,142.42475367353327,3.441883333333333,7.362991666666667,253.825
11,5,3,15,0.14439514292385322,128.64277566118926,3.4082666666666666,7.352683333333333,254.37
11,5,3,30,0.19703563789325018,122.04670962406921,3.37465,7.3423750000000005,254.915
11,5,3,45,0.24856035484364758,118.16902507458377,3.3410333333333333,7.332066666666667,255.46
11,5,4,0,0.2973712879549739,115.5591659329122,3.3074166666666667,7.321758333333333,256.005
11,5,4,15,0.3423714317813331,113.62748300880554,3.2737999999999996,7.311450000000001,256.55
11,5,4,30,0.38266371293865853,112.09531434289171,3.240183333333333,7.301141666666667,257.095
11,5,4,45,0.41752258202401465,110.80778902480964,3.2065666666666663,7.2908333333333335,257.64
11,5,5,0,0.4463016076601114,109.67299794251039,3.1729499999999997,7.280525,258.185
11,5,5,15,0.4685036871786603,108.63154154833104,3.139333333333333,7.270216666666666,258.73
11,5,5,30,0.4837293875711915,107.64135593909305,3.1057166666666665,7.259908333333334,259.27500000000003
11,5,5,45,0.49170308378125915,106.66495349087612,3.0721,7.2496,259.82
11,5,6,0,0.49225495690749527,105.67383112820713,3.038483333333333,7.2392916666666665,260.365
11,5,6,15,0.4853669346999238,104.63438580926044,3.0048666666666666,7.228983333333334,260.91
11,5,6,30,0.4711329496012776,103.513040220929,2.97125,7.218675,261.455
11,5,6,45,0.4497624160598571,102.26285676931153,2.9376333333333333,7.208366666666667,262
11,5,7,0,0.42162963107447743,100.82252028839694,2.9040166666666662,7.198058333333333,262.545
11,5,7,15,0.38721497659568904,99.10109113457635,2.8704,7.187749999999999,263.09000000000003
11,5,7,30,0.34716603318873235,96.95672646894414,2.836783333333333,7.177441666666667,263.635
11,5,7,45,0.30229070859025753,94.14481455259664,2.8031666666666664,7.167133333333333,264.18
11,5,8,0,0.2536718165267872,90.21662068859428,2.7695499999999997,7.1568249999999995,264.725
11,5,8,15,0.20287716406732426,84.25998431333521,2.735933333333333,7.146516666666667,265.27000000000004
11,5,8,30,0.15262040296107202,74.1941773851278,2.7023166666666665,7.136208333333333,265.815
11,5,8,45,0.10919955402839338,55.053844137798045,2.6687,7.1259,266.36
11,5,9,0,0.08840192305600596,20.32083826841057,2.6461375,7.114812499999999,266.935
11,5,9,15,0.10623342035348386,344.35986757071953,2.6235749999999998,7.103725,267.51
11,5,9,30,0.14892581038893155,323.96507374357543,2.6010125,7.0926374999999995,268.08500000000004
11,5,9,45,0.1996948134028523,313.32204543241596,2.57845,7.08155,268.66
11,5,10,0,0.25165587714178267,307.091322126518,2.5558875,7.0704625,269.235
11,5,10,15,0.3018862424821641,303.01166821268384,2.533325,7.059374999999999,269.81
11,5,10,30,0.3486907909595549,300.10352547988026,2.5107625,7.0482875,270.385
11,5,10,45,0.3909378694882346,297.88994937521204,2.4882,7.0371999999999995,270.96000000000004
11,5,11,0,0.42773281122682183,296.114109191339,2.4656375,7.0261125,271.535
11,5,11,15,0.4583569231505073,294.6255642354721,2.443075,7.015025,272.11
11,5,11,30,0.482247771171625,293.32979069825984,2.4205125,7.0039375,272.685
11,5,11,45,0.4989806236719017,292.161069346046,2.39795,6.99285,273.26
11,5,12,0,0.5082520143590186,291.07368880394654,2.3753875,6.981762499999999,273.83500000000004
11,5,12,15,0.5098902157327595,290.0297356925531,2.352825,6.970675,274.41
11,5,12,30,0.5038665943481468,288.9950047085963,2.3302625,6.9595875,274.985
11,5,12,45,0.49026005854036286,287.93767054264424,2.3077,6.9485,275.56
11,5,13,0,0.46931007766720717,286.8211461813758,2.2851375000000003,6.9374125,276.13500000000005
11,5,13,15,0.44134617988603914,285.5992661312662,2.262575,6.926325,276.71000000000004
11,5,13,30,0.4068528856970293,284.2068569501739,2.2400125,6.9152375,277.285
11,5,13,45,0.3664346146313146,282.54967958524736,2.2174500000000004,6.90415,277.86
11,5,14,0,0.3208296498143524,280.46811949143324,2.1948875,6.8930625,278.435
11,5,14,15,0.27093788254874956,277.6763070297077,2.1723250000000003,6.881975,279.01000000000005
11,5,14,30,0.21791792629336393,273.59146109795694,2.1497625,6.8708875,279.58500000000004
11,5,14,45,0.16350678273392819,266.8518767985786,2.1272,6.8598,280.16
11,5,15,0,0.1111910288647425,253.62379422880852,2.113679166666667,6.831920833333333,280.12208333333336
11,5,15,15,0.07203163818767418,222.48536010408372,2.1001583333333333,6.8040416666666665,280.0841666666667
11,5,15,30,0.07462690734580926,172.39176235022467,2.0866375,6.7761625,280.04625000000004
11,5,15,45,0.11565514990695398,143.9937792712674,2.073116666666667,6.748283333333333,280.0083333333333
11,5,16,0,0.16737570791485845,131.81744480400326,2.0595958333333333,6.7204041666666665,279.97041666666667
11,5,16,15,0.22013937698649005,125.49472360960488,2.046075,6.692525,279.9325
11,5,16,30,0.27077297834163583,121.62177339275085,2.032554166666667,6.664645833333333,279.89458333333334
11,5,16,45,0.3176749741481063,118.96428290092527,2.0190333333333337,6.6367666666666665,279.8566666666667
11,5,17,0,0.3597617414345222,116.98571164730302,2.0055125,6.6088875,279.81875
11,5,17,15,0.3961804605227269,115.42122991806714,1.9919916666666668,6.581008333333333,279.78083333333336
11,5,17,30,0.42626933093995867,114.12053315763445,1.9784708333333334,6.5531291666666664,279.7429166666667
11,5,17,45,0.44947656857727303,112.99496008458338,1.96495,6.52525,279.70500000000004
11,5,18,0,0.46539944348913864,111.98357977951764,1.9514291666666668,6.497370833333333,279.6670833333333
11,5,18,15,0.4737741323668906,111.04567348655294,1.9379083333333333,6.469491666666666,279.62916666666666
11,5,18,30,0.4744558370386015,110.14844203158329,1.9243875000000001,6.4416125,279.59125
11,5,18,45,0.4674175889929689,109.26231253174608,1.9108666666666667,6.413733333333333,279.55333333333334
11,5,19,0,0.45277531403556004,108.35866392242171,1.8973458333333333,6.385854166666666,279.5154166666667
11,5,19,15,0.43077488564214134,107.40542702200635,1.883825,6.357975,279.4775
11,5,19,30,0.4017930393871949,106.36217188580719,1.8703041666666667,6.330095833333333,279.43958333333336
11,5,19,45,0.36631508582093636,105.16995727216342,1.8567833333333335,6.302216666666666,279.40166666666664
11,5,20,0,0.32495369085455855,103.73579735699343,1.8432625,6.2743375,279.36375
11,5,20,15,0.27844274043328904,101.89848767453847,1.8297416666666666,6.246458333333333,279.3258333333333
11,5,20,30,0.22768170106532495,99.32928963047874,1.8162208333333334,6.218579166666666,279.28791666666666
11,5,20,45,0.1737809037265027,95.29241179086961,1.8027,6.1907,279.25
11,5,21,0,0.11854090306725354,87.63558256732348,1.799175,6.1787624999999995,279.2945833333333
11,5,21,15,0.0668064218470051,67.54226897575285,1.79565,6.166824999999999,279.33916666666664
11,5,21,30,0.04567509715370073,4.873013014413416,1.792125,6.1548875,279.38375
11,5,21,45,0.08427072148735883,319.9629623820581,1.7886,6.14295,279.42833333333334
11,5,22,0,0.13860858992140423,306.4037434145578,1.785075,6.1310125,279.47291666666666
11,5,22,15,0.1940457309502067,300.474217447723,1.78155,6.119075,279.5175
11,5,22,30,0.24749416518374734,297.09632266968197,1.778025,6.107137499999999,279.5620833333333
11,5,22,45,0.2974826087353679,294.84053474277545,1.7745,6.0952,279.6066666666667
11,5,23,0,0.34295800748779726,293.16825503419926,1.770975,6.0832625,279.65125
11,5,23,15,0.383070962747113,291.8307319978399,1.76745,6.071325,279.6958333333333
11,5,23,30,0.4171066340877354,290.6962410233133,1.763925,6.0593875,279.74041666666665
11,5,23,45,0.44446929365255367,289.68667932316816,1.7604,6.0474499999999995,279.78499999999997
11,6,0,0,0.46465945551554205,288.7501813369156,1.756875,6.0355125,279.82958333333335
11,6,0,15,0.47734548599520665,287.8490540335296,1.75335,6.023575,279.87416666666667
11,6,0,30,0.482291383398045,286.9544168021845,1.749825,6.0116375,279.91875
11,6,0,45,0.47940960044621556,286.0383215656882,1.7463,5.9997,279.9633333333333
11,6,1,0,0.4687084037010644,285.0697075671752,1.742775,5.9877625000000005,280.0079166666667
11,6,1,15,0.4503814193547509,284.0123546940827,1.73925,5.975825,280.0525
11,6,1,30,0.42472710909476924,282.8198732615139,1.735725,5.9638875,280.09708333333333
11,6,1,45,0.39216831705276756,281.4232939122184,1.7322,5.95195,280.14166666666665
11,6,2,0,0.35329686851145453,279.71552689226644,1.728675,5.9400125,280.18625
11,6,2,15,0.3088338588950376,277.51686450878776,1.72515,5.928075000000001,280.23083333333335
11,6,2,30,0.25971534898807963,274.4853665972704,1.721625,5.9161375000000005,280.2754166666667
11,6,2,45,0.20717020297330405,269.9200071167103,1.7181,5.9042,280.32
11,6,3,0,0.15321704865973632,262.0922431450926,1.7227541666666666,5.905012500000001,281.0395833333333
11,6,3,15,0.10243730277589311,245.98496211238182,1.7274083333333332,5.905825,281.75916666666666
11,6,3,30,0.07030124465470011,208.48657910317078,1.7320625,5.9066375,282.47875
11,6,3,45,0.08553739123915342,161.29566181499362,1.7367166666666667,5.907450000000001,283.1983333333333
11,6,4,0,0.13272340599909271,138.28905941357377,1.7413708333333333,5.9082625,283.91791666666666
11,6,4,15,0.1879310224523881,127.97575956376328,1.746025,5.9090750000000005,284.6375
11,6,4,30,0.24378887854042894,122.34166416232088,1.7506791666666666,5.9098875,285.3570833333333
11,6,4,45,0.29757091927807733,118.76108371240632,1.7553333333333334,5.9107,286.07666666666665
11,6,5,0,0.34773246512225464,116.2280266815859,1.7599875,5.911512500000001,286.79625
11,6,5,15,0.3931555867592371,114.29027196932991,1.7646416666666667,5.912325,287.5158333333333
11,6,5,30,0.43294832208936895,112.71732838744333,1.7692958333333333,5.9131375,288.23541666666665
11,6,5,45,0.4663700295902386,111.37498787306285,1.7739500000000001,5.91395,288.955
11,6,6,0,0.4928288307313199,110.17832430792367,1.7786041666666668,5.9147625,289.6745833333333
11,6,6,15,0.5118462904036718,109.07187727754824,1.7832583333333334,5.9155750000000005,290.39416666666665
11,6,6,30,0.5230770651634422,108.01245116971111,1.7879125,5.9163875,291.11375
11,6,6,45,0.5263254818075979,106.96529795148153,1.7925666666666666,5.9172,291.8333333333333
11,6,7,0,0.5215252811705295,105.89670712158562,1.7972208333333335,5.918012500000001,292.55291666666665
11,6,7,15,0.5087291234045875,104.7738146129106,1.8018750000000001,5.918825,293.2725
11,6,7,30,0.488163952888781,103.55292087687447,1.8065291666666667,5.9196375,293.9920833333333
11,6,7,45,0.46016555107917406,102.18391552682326,1.8111833333333334,5.920450000000001,294.71166666666664
11,6,8,0,0.4252194460510949,100.58746983504673,1.8158375,5.9212625,295.43125
11,6,8,15,0.38397762252506334,98.64984177851458,1.8204916666666668,5.922075,296.1508333333333
11,6,8,30,0.33723610616302635,96.1739219579689,1.8251458333333335,5.9228875,296.87041666666664
11,6,8,45,0.28601579064799904,92.81747165800151,1.8298,5.9237,297.59
11,6,9,0,0.23172815646787512,87.8828161763251,1.8185666666666667,5.926795833333333,298.7470833333333
11,6,9,15,0.17660954957192998,79.82119119791743,1.8073333333333335,5.929891666666667,299.90416666666664
11,6,9,30,0.12536754444432577,64.71845298533354,1.7961,5.9329875,301.06125
11,6,9,45,0.09091891992319309,34.19686195148156,1.7848666666666668,5.936083333333333,302.2183333333333
11,6,10,0,0.09657220821747839,352.891925777825,1.7736333333333334,5.9391791666666665,303.37541666666664
11,6,10,15,0.13727837448046942,326.9837333741199,1.7624,5.942275,304.53249999999997
11,6,10,30,0.19036434671439925,314.2062455694835,1.7511666666666668,5.9453708333333335,305.6895833333333
11,6,10,45,0.24580075610135946,307.141348882433,1.7399333333333333,5.948466666666667,306.84666666666664
11,6,11,0,0.29978110047166084,302.6856362532046,1.7287000000000001,5.9515625000000005,308.00374999999997
11,6,11,15,0.35033252375421836,299.58436128595775,1.7174666666666667,5.954658333333334,309.1608333333333
11,6,11,30,0.3961661233624097,297.2559815797804,1.7062333333333335,5.957754166666667,310.31791666666663
11,6,11,45,0.43628822915591015,295.4046070178512,1.695,5.960850000000001,311.475
11,6,12,0,0.46991410981156967,293.86125193494274,1.6837666666666666,5.963945833333334,312.63208333333336
11,6,12,15,0.49641923743948524,292.518721091982,1.6725333333333334,5.967041666666667,313.7891666666667
11,6,12,30,0.5153439729927963,291.3097871026823,1.6613,5.9701375,314.94625
11,6,12,45,0.5263464343946864,290.1820147158409,1.6500666666666668,5.973233333333334,316.10333333333335
11,6,13,0,0.5292172810859449,289.0979469102226,1.6388333333333334,5.976329166666667,317.2604166666667
11,6,13,15,0.5239239796955281,288.02185461207205,1.6276000000000002,5.979425,318.4175
11,6,13,30,0.5105385881596023,286.9195616512011,1.6163666666666667,5.982520833333334,319.57458333333335
11,6,13,45,0.4892879455903242,285.7535146527625,1.6051333333333333,5.985616666666667,320.7316666666667
11,6,14,0,0.46054736672789703,284.47423998980906,1.5939,5.9887125,321.88875
11,6,14,15,0.42479336541429175,283.0157237320952,1.5826666666666667,5.991808333333333,323.04583333333335
11,6,14,30,0.38268736443734325,281.2763497800621,1.5714333333333332,5.994904166666667,324.2029166666667
11,6,14,45,0.3350062184497476,279.0891150777734,1.5602,5.998,325.36
11,6,15,0,0.2827272432928953,276.1503865396882,1.5551041666666667,6.0237750000000005,325.7704166666667
11,6,15,15,0.22711734852274057,271.8421228715393,1.5500083333333334,6.04955,326.18083333333334
11,6,15,30,0.17011510279807612,264.7082163480809,1.5449125000000001,6.075325,326.59125
11,6,15,45,0.11570009204836441,250.65856092383748,1.5398166666666666,6.101100000000001,327.00166666666667
11,6,16,0,0.07660762690489765,218.16721984914025,1.5347208333333333,6.126875,327.4120833333333
11,6,16,15,0.08245809845006129,169.43373051910342,1.529625,6.15265,327.8225
11,6,16,30,0.1267284103900937,142.46966710724476,1.5245291666666667,6.178425,328.23291666666665
11,6,16,45,0.18163045036557057,130.60783235260357,1.5194333333333334,6.2042,328.6433333333333
11,6,17,0,0.23758435344104625,124.32453485018327,1.5143375,6.2299750000000005,329.05375
11,6,17,15,0.2913105538767863,120.41500336912645,1.5092416666666666,6.25575,329.46416666666664
11,6,17,30,0.34111614356403597,117.69685529839343,1.5041458333333333,6.281525,329.8745833333333
11,6,17,45,0.3858248256657417,115.647589944919,1.49905,6.3073,330.28499999999997
11,6,18,0,0.42456102506000243,114.00497387340462,1.4939541666666667,6.333075,330.6954166666667
11,6,18,15,0.4565692307854309,112.61911893406682,1.4888583333333334,6.35885,331.10583333333335
11,6,18,30,0.4812857720731001,111.40101750700785,1.4837625,6.384625,331.51625
11,6,18,45,0.49827879114006046,110.28985121127926,1.4786666666666666,6.4104,331.9266666666667
11,6,19,0,0.5072381765009412,109.2387755795348,1.4735708333333333,6.436175,332.33708333333334
11,6,19,15,0.5080268151387286,108.214645336802,1.468475,6.46195,332.7475
11,6,19,30,0.5006037152279236,107.18267119669233,1.4633791666666667,6.487725,333.15791666666667
11,6,19,45,0.48511689818022213,106.10835405228846,1.4582833333333334,6.5135000000000005,333.5683333333333
11,6,20,0,0.46181523892136783,104.95139106849844,1.4531874999999999,6.539275,333.97875
11,6,20,15,0.43110423820695615,103.65982613045442,1.4480916666666666,6.56505,334.38916666666665
11,6,20,30,0.39352238767317926,102.15492178876895,1.4429958333333333,6.590825,334.7995833333333
11,6,20,45,0.34975144660172597,100.31369636594799,1.4379,6.6166,335.21
11,6,21,0,0.30063559503159304,97.91694903586207,1.4313541666666667,6.6330125,335.40749999999997
11,6,21,15,0.2472273662036628,94.5445922423033,1.4248083333333332,6.649425,335.60499999999996
11,6,21,30,0.19099597194705442,89.2588095719485,1.4182625,6.6658375,335.8025
11,6,21,45,0.13448749904730922,79.5337817950483,1.4117166666666665,6.68225,336
11,6,22,0,0.08473497801970567,57.19313557879515,1.4051708333333333,6.6986625,336.1975
11,6,22,15,0.06714710120325373,7.582220536994849,1.398625,6.715075000000001,336.395
11,6,22,30,0.10147041785663445,327.98750925370115,1.3920791666666665,6.7314875,336.5925
11,6,22,45,0.15561386120779858,311.95256812933656,1.3855333333333333,6.7479000000000005,336.78999999999996
11,6,23,0,0.21311044108630622,304.3478923782563,1.3789875,6.7643125,336.98749999999995
11,6,23,15,0.26938617819034444,299.9257316730069,1.3724416666666666,6.780725,337.185
11,6,23,30,0.3224359399942878,296.9776428401399,1.3658958333333333,6.7971375,337.3825
11,6,23,45,0.37093639953501467,294.81035444160557,1.35935,6.81355,337.58
11,7,0,0,0.41391391194305127,293.1025957977727,1.3528041666666666,6.829962500000001,337.7775
11,7,0,15,0.45054811529957595,291.67570279924826,1.3462583333333333,6.846375,337.97499999999997
11,7,0,30,0.4801695126723478,290.4289791293869,1.3397124999999999,6.8627875000000005,338.1725
11,7,0,45,0.5022704502556367,289.2944106617338,1.3331666666666666,6.8792,338.37
11,7,1,0,0.51644142126673,288.22321250300456,1.3266208333333334,6.8956125,338.5675
11,7,1,15,0.5224358782664146,287.17853145816986,1.3200749999999999,6.912025,338.765
11,7,1,30,0.5201609906557777,286.12788880809626,1.3135291666666666,6.9284375,338.9625
11,7,1,45,0.5096253451311071,285.0350093837711,1.3069833333333332,6.944850000000001,339.15999999999997
11,7,2,0,0.4910155798953838,283.86463373596064,1.3004375,6.9612625,339.35749999999996
11,7,2,15,0.4646380166323027,282.5651016736814,1.2938916666666667,6.9776750000000005,339.555
11,7,2,30,0.43097090400629134,281.07155005003995,1.2873458333333332,6.9940875,339.7525
11,7,2,45,0.390609102428502,279.2773108001583,1.2808,7.0105,339.95
11,7,3,0,0.34431611812402857,277.0133418180773,1.2863083333333334,7.005679166666667,340.38625
11,7,3,15,0.2930859486567038,273.97773515898444,1.2918166666666666,7.000858333333333,340.8225
11,7,3,30,0.23820702949325404,269.5600384664957,1.2973249999999998,6.9960375,341.25874999999996
11,7,3,45,0.1816504503159846,262.3889101741448,1.3028333333333333,6.991216666666667,341.695
11,7,4,0,0.12746370856051537,248.84075803854842,1.3083416666666667,6.986395833333334,342.13125
11,7,4,15,0.08732315271450064,219.5731925657974,1.31385,6.981575,342.5675
11,7,4,30,0.08804691931010421,174.3550453769792,1.3193583333333332,6.976754166666667,343.00374999999997
11,7,4,45,0.12916884183114752,145.60833226590768,1.3248666666666666,6.971933333333333,343.44
11,7,5,0,0.18418857863613586,132.28656236206427,1.330375,6.967112500000001,343.87625
11,7,5,15,0.24173647511287993,125.20123982060377,1.3358833333333333,6.962291666666667,344.3125
11,7,5,30,0.2978322762898608,120.81698843567193,1.3413916666666665,6.957470833333334,344.74875
11,7,5,45,0.35051662514066284,117.78932675192586,1.3469,6.95265,345.185
11,7,6,0,0.3984617908909209,115.52168141442792,1.3524083333333334,6.947829166666667,345.62125000000003
11,7,6,15,0.44066129328544384,113.71495331165193,1.3579166666666667,6.943008333333333,346.0575
11,7,6,30,0.4762996756244959,112.20032953956424,1.3634249999999999,6.9381875,346.49375
11,7,6,45,0.504730207635723,110.87465721409734,1.3689333333333333,6.933366666666667,346.93
11,7,7,0,0.5254523203869215,109.66992439102314,1.3744416666666668,6.928545833333334,347.36625000000004
11,7,7,15,0.5380813990466499,108.53840620039323,1.37995,6.923725,347.8025
11,7,7,30,0.5424124851070447,107.43922095265214,1.3854583333333332,6.918904166666667,348.23875
11,7,7,45,0.5383713025412852,106.33824176970423,1.3909666666666667,6.914083333333333,348.675
11,7,8,0,0.5260061262951221,105.2016599815953,1.3964750000000001,6.9092625000000005,349.11125000000004
11,7,8,15,0.5055341488959969,103.98927020295594,1.4019833333333334,6.904441666666667,349.5475
11,7,8,30,0.47730884131765255,102.6512169239149,1.4074916666666666,6.8996208333333335,349.98375
11,7,8,45,0.44183251532679213,101.11793936284543,1.413,6.8948,350.42
11,7,9,0,0.3997511357082053,99.28795859777492,1.4132166666666668,6.915779166666667,350.5504166666667
11,7,9,15,0.3518528351456046,96.98663620148353,1.4134333333333333,6.936758333333334,350.68083333333334
11,7,9,30,0.29916770764907097,93.91360586108077,1.41365,6.9577375,350.81125000000003
11,7,9,45,0.24302069562076395,89.46223866337056,1.4138666666666666,6.978716666666667,350.94166666666666
11,7,10,0,0.18542354893594287,82.27305151101098,1.4140833333333334,6.999695833333333,351.07208333333335
11,7,10,15,0.1304470517106462,68.80118600484708,1.4143,7.020675,351.2025
11,7,10,30,0.08963157479370759,40.02155107289552,1.4145166666666666,7.0416541666666665,351.3329166666667
11,7,10,45,0.08927837924156105,355.3935916524077,1.4147333333333334,7.062633333333333,351.46333333333337
11,7,11,0,0.12959745753678967,326.37254633755117,1.41495,7.0836125,351.59375
11,7,11,15,0.1841334388425959,312.78829486729927,1.4151666666666667,7.104591666666667,351.7241666666667
11,7,11,30,0.24118595688804106,305.55050830262354,1.4153833333333332,7.125570833333334,351.8545833333333
11,7,11,45,0.29666051725836384,301.0741923994957,1.4156,7.1465499999999995,351.985
11,7,12,0,0.3485356953025041,297.9856986241264,1.4158166666666667,7.167529166666666,352.1154166666667
11,7,12,15,0.3954784032030068,295.67558506222554,1.4160333333333333,7.188508333333333,352.24583333333334
11,7,12,30,0.4365014237090184,293.8362981907187,1.41625,7.2094875,352.37625
11,7,12,45,0.47080906586428434,292.29602821800273,1.4164666666666665,7.230466666666667,352.50666666666666
11,7,13,0,0.4977760513524129,290.9499919328353,1.4166833333333333,7.251445833333333,352.63708333333335
11,7,13,15,0.5169205514390002,289.72824961712007,1.4169,7.272425,352.76750000000004
11,7,13,30,0.5279123838289835,288.5826965794391,1.4171166666666666,7.293404166666667,352.8979166666667
11,7,13,45,0.5305535644965549,287.4706709154444,1.4173333333333333,7.314383333333334,353.02833333333336
11,7,14,0,0.5248119519408833,286.3573670761381,1.4175499999999999,7.3353625,353.15875
11,7,14,15,0.510777713100327,285.20826663248255,1.4177666666666666,7.356341666666666,353.2891666666667
11,7,14,30,0.4887070879371405,283.9809734470519,1.4179833333333332,7.377320833333333,353.4195833333333
11,7,14,45,0.4589831610200967,282.62268500786706,1.4182,7.3983,353.55
11,7,15,0,0.4221400838584273,281.0599048018132,1.4112541666666665,7.421595833333333,353.38375
11,7,15,15,0.3788490153082095,279.1770814211135,1.4043083333333333,7.444891666666667,353.21750000000003
11,7,15,30,0.3299581853811177,276.78124569791146,1.3973624999999998,7.4681875,353.05125
11,7,15,45,0.2765199857153186,273.51449674742497,1.3904166666666666,7.491483333333333,352.885
11,7,16,0,0.21995266445305908,268.6325038696516,1.3834708333333332,7.514779166666666,352.71875
11,7,16,15,0.162534014286241,260.3414490645747,1.376525,7.538075,352.5525
11,7,16,30,0.10945125718784596,243.54525212977168,1.3695791666666666,7.561370833333333,352.38625
11,7,16,45,0.07732010411270797,206.22738648840144,1.3626333333333334,7.584666666666666,352.22
11,7,17,0,0.09373485851058826,161.2109413785889,1.3556875,7.6079625,352.05375000000004
11,7,17,15,0.14213661737919614,138.5763659259088,1.3487416666666667,7.631258333333333,351.8875
11,7,17,30,0.19868588903090223,128.1010484796912,1.3417958333333333,7.654554166666666,351.72125
11,7,17,45,0.2556193312329879,122.28094398712713,1.3348499999999999,7.677849999999999,351.555
11,7,18,0,0.3100186647606883,118.54218605148674,1.3279041666666667,7.701145833333333,351.38875
11,7,18,15,0.36026539828298804,115.87770763064165,1.3209583333333332,7.724441666666666,351.2225
11,7,18,30,0.40518617770106624,113.82740471697475,1.3140125,7.7477374999999995,351.05625
11,7,18,45,0.44390385997420656,112.15444015133498,1.3070666666666666,7.7710333333333335,350.89
11,7,19,0,0.47567117476256643,110.7180533369707,1.3001208333333334,7.7943291666666665,350.72375
11,7,19,15,0.49992799091469164,109.43539237561916,1.293175,7.817625,350.5575
11,7,19,30,0.5162415214800142,108.24411876928086,1.2862291666666668,7.840920833333334,350.39125
11,7,19,45,0.5243183083776495,107.09966655922695,1.2792833333333333,7.864216666666667,350.225
11,7,20,0,0.5240305805007948,105.96422167202336,1.2723375000000001,7.8875125,350.05875000000003
11,7,20,15,0.5153833013398862,104.80176971834273,1.2653916666666667,7.910808333333333,349.8925
11,7,20,30,0.4985095671097999,103.57130944493055,1.2584458333333335,7.934104166666667,349.72625
11,7,20,45,0.47372416320048527,102.22578986451394,1.2515,7.9574,349.56
11,7,21,0,0.44145315821726766,100.69803239280165,1.2553833333333333,7.9028833333333335,335.2632625
11,7,21,15,0.4023126387525005,98.88939808870437,1.2592666666666668,7.848366666666666,320.966525
11,7,21,30,0.35702794428447754,96.64407723338822,1.26315,7.79385,306.6697875
11,7,21,45,0.30657424500437086,93.68593280140976,1.2670333333333335,7.739333333333333,292.37305000000003
11,7,22,0,0.25220021609824206,89.48407677327693,1.2709166666666667,7.684816666666666,278.0763125
11,7,22,15,0.19575161812868877,82.87478985378925,1.2748,7.6303,263.779575
11,7,22,30,0.1407360721350429,70.93919112128312,1.2786833333333334,7.575783333333333,249.48283750000002
11,7,22,45,0.09650876954971502,46.07463937728758,1.2825666666666666,7.5212666666666665,235.1861
11,7,23,0,0.08702972193452073,3.1286968467415464,1.28645,7.46675,220.8893625
11,7,23,15,0.12147715176114396,330.2820991570836,1.2903333333333333,7.412233333333333,206.592625
11,7,23,30,0.17452636047313885,314.55207499556843,1.2942166666666668,7.357716666666667,192.29588750000002
11,7,23,45,0.2317789776921108,306.36572841216685,1.2981,7.3032,177.99915000000001
11,8,0,0,0.28827891789029597,301.4080326942699,1.3019833333333333,7.248683333333333,163.70241250000004
11,8,0,15,0.3417218191746029,298.0402817811902,1.3058666666666667,7.194166666666667,149.405675
11,8,0,30,0.39065314871379186,295.5504512823553,1.30975,7.13965,135.10893750000002
11,8,0,45,0.43397756831430817,293.58394795320675,1.3136333333333334,7.085133333333333,120.81220000000002
11,8,1,0,0.4708654879049854,291.947763287402,1.3175166666666667,7.030616666666667,106.51546250000001
11,8,1,15,0.5005991038745475,290.5253971640271,1.3214000000000001,6.9761,92.218725
11,8,1,30,0.5226655321522551,289.24111616398085,1.3252833333333334,6.921583333333333,77.92198750000006
